328,37 0185,STEVENS CREEK,4,SCL,85,R20.02,04-SCL-085-R20.02,37.3542,-122.0611,1965,36.8,STATE ROUTE 85,STEVENS CREEK,47,4,H 20,0,0,46.3,0,3,0,2,East,204,2,Concrete continuous,4,Tee Beam,4283,1990,0,0,0,3,0,99,0,200,6.5,0,0,0.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9126,69,37 0185,131000850,4,85,0,STEVENS CREEK,STATE ROUTE 85,04-SCL-085-R20.02,9999,20020,1,8501,0,0,3,3,1,1,12,1965,800,76000,1997,5,326,3,99,1,1111,5,0,0,0,A,15,204,0,3,0,252,158,347,0,0,485,497,9999,N0000,N999,0,2,7,7,8,N,1,535,1,326,7,9,N,5,8,8,0,0,702,24,N  N  N,0,0,0,0,0,0,0,0,N,2,0,0,0,1990,1,100,5,0,1,Y,8,235200,2010,0,NN          030719BA                 1 0836,7871,D,0.55,1.5,4062,RED HILL-ETIWANDA AVENUE*,RHE(7.00),7,7652.7,Y,26,0.91,1.05,1.38,1,0,1.17,0,0,0,0,1.17,0.71,0.82,1.07

329,37 0186G,N85-N101 CONNECTOR OC,4,SCL,85,R23.83,04-SCL-085-R23.83-MVW,37.4083,-122.0683,1965,153.9,N85-N101 CONNECTOR,U.S. HIGHWAY 101,11.3,6,HS 20+Mod,0,0,11.5,4.57,5,0,1,North,302,3,Steel,2,Stringer/Multi-beam or Girder,4284,0,1985,1994,0,3,0,99,0,4300,6.5,1,0,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9127,69,37 0186G,137000850,4,85,49670,U.S. HIGHWAY 101,N85-N101 CONNECTOR,04-SCL-085-R23.83-MVW,9999,23830,0,0,0,0,3,3,1,1,12,1965,208,24600,1998,6,113,0,99,0,1111,5,N,0,0,A,11,302,0,5,0,115,488,1539,0,0,115,121,9999,H0457,H034,22,5,6,7,N,N,1,553,1,163,4,9,4,5,N,4,361,1539,702,24,Y48N  N,494,931,93,1397,1999,0,0,0,N,1,0,0,0,0,1,0,9,0,0,Y,N,148000,2008,0,NN1600106   030719BZ  160508500514   0 0668,7225,D,0.65,1.5,4063,NEWPORT-INGLEWOOD-ROSE CANYON/E,NIE(7.00),7,4048.7,Y,8,0.76,1.05,1.53,1,0,0,1.06,0,0,0,1.06,0.54,0.74,1.08

330,37 0339,METCALF ROAD OC,4,SCL,101,R25.31,04-SCL-101-R25.31,37.2292,-121.7478,1982,71.9,METCALF ROAD,US HIGHWAY 101,0,6,HS 20+Mod,0,1.5,0,5,2,0,2,East,605,6,Prestressed concrete continuous,5,Box Beam or Girders - Multiple,4454,0,0,0,1,6,0,2,0,4200,7.5,1,0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9289,69,37 0339,1400C1310,4,85,0,US HIGHWAY 101,METCALF ROAD,04-SCL-101-R25.31,9999,0,0,0,0,0,6,3,1,1,7,1982,204,480,1998,6,125,0,2,0,1111,5,N,0,0,A,51,605,0,2,0,122,366,719,0,15,122,146,9999,H0538,H040,135,7,8,7,N,N,1,540,1,324,7,8,6,5,N,8,0,0,303,24,N  N  N,0,0,0,0,0,0,0,0,N,2,0,0,0,0,1,100,1,0,0,Y,N,4000,2013,0,NN          030719BZ                 0 0999,7295,D,0.65,1.5,3460,NEWPORT-INGLEWOOD-ROSE CANYON/E,NIE(7.00),7,4322.7,Y,21,0.88,1.22,1.45,1,0,0,0,0,0,1.33,1.33,0.78,1.08,1.29

334,37 0100,MACARTHUR AVENUE OC,4,SCL,280,L5.18,04-SCL-280-L5.18-SJS,37.3167,-121.935,1972,82.6,MAC ARTHUR AVENUE,INTERSTATE 280,0,5,HS 20,1.8,1.8,0,5.13,3,0,2,East,205,2,Concrete continuous,5,Box Beam or Girders - Multiple,4205,0,0,0,1,2,0,15,0,3900,6.5,0,0,0.5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9052,69,37 0100,140000000,4,85,68000,INTERSTATE 280,MAC ARTHUR AVENUE,04-SCL-280-L5.18-SJS,9999,0,0,0,0,0,2,3,1,1,19,1972,213,4500,1998,5,122,0,15,0,1000,5,N,0,0,A,51,205,0,3,0,122,314,826,18,18,122,165,9999,H0513,H068,0,7,6,7,N,N,1,999,1,671,6,6,7,5,N,8,0,0,103,24,N  N  N,0,0,0,0,0,0,0,0,N,2,0,0,0,0,1,600,2,0,0,Y,N,25000,2012,0,NN          030719BZ                 0 0976,7180,D,0.65,1.5,4026,NEWPORT-INGLEWOOD-ROSE CANYON/E,NIE(7.00),7,5023,N,19,0.42,0.5,0.74,0.983,0,1.17,0,0,0,0,1.17,0.32,0.38,0.56

335,37 0123,MCKEE ROAD OVERCROSSING,4,SCL,101,R36.12,04-SCL-101-R36.12-SJS,37.355,-121.865,1993,84.3,MCKEE ROAD,U.S. HIGHWAY 101,20.1,6,HS 20+Mod,1.5,1.5,17.1,5.53,2,0,2,East,605,6,Prestressed concrete continuous,5,Box Beam or Girders - Multiple,4227,0,1984,0,0,2,0,10,0,6400,7.5,1,0,0.5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9071,69,37 0123,150000000,4,85,68000,US HIGHWAY 101,MCKEE ROAD,04-SCL-101-R36.12-SJS,9999,0,0,0,0,0,2,3,1,1,14,1993,510,4000,1998,6,201,3,10,1,1000,5,N,0,0,A,51,605,0,2,0,85,439,843,15,15,171,250,9999,H0553,H091,33,6,8,7,N,N,1,540,1,324,7,2,6,5,N,6,381,841,303,24,N  N  N,0,2523,252,3785,1999,0,0,0,N,2,0,0,0,0,1,100,1,0,0,Y,N,10000,2013,0,NN3150212   030719BA  315P10161612   2 0785,7196,D,0.65,1.5,3415,NEWPORT-INGLEWOOD-ROSE CANYON/E,NIE(7.00),7,23471.5,Y,21,0.88,1.22,1.45,0.992,0,0,0,0,0,1.33,1.33,0.77,1.07,1.28

288,37 0233L,LA BARRANCA WAY UC,4,SCL,280,16.56,04-SCL-280-16.56-LAH,37.3708,-122.1431,1967,29,SB INTERSTATE 280,LA BARRANCA WAY,20.5,5,HS 20,0,0,20.1,5.79,1,0,1,North,505,5,Prestressed concrete,5,Box Beam or Girders - Multiple,4326,0,0,0,1,1,0,25,0,0,6.5,0,0,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,9167,69,37 0233L,111002800,4,85,43294,LA BARRANCA WAY,SB INTERSTATE 280,04-SCL-280-16.56-LAH,9999,16560,1,28001,0,0,1,3,1,1,11,1967,402,47400,1997,5,201,0,25,0,1110,5,N,0,0,A,11,505,0,1,0,201,283,290,0,0,201,212,9999,H0579,H018,0,4,7,7,N,N,1,999,1,326,7,6,4,5,N,8,0,0,202,24,N  N  N,0,0,0,0,0,0,0,0,L,1,0,1,0,0,1,100,2,1,0,Y,N,188700,2015,0,NN          030719BA                 1 0906,7739,C,0.75,1.3,3883,SAN JOSE,SJE(6.75),6.75,5243.7,N,41,0.9,1.1,1.6,0.952,0,0,0,0,0,0,1,0.66,0.81,1.17

289,37 0242K,SIMLA OFF-RAMP OVERHEAD,4,SCL,280,11.48,04-SCL-280-11.48-LATS,37.3333,-122.07,1967,62.2,S280-FOOTHILL OFF,UP RR,10,5,HS 20,0,0,9.8,7.01,3,2,1,North,205,2,Concrete continuous,5,Box Beam or Girders - Multiple,4337,0,0,1991,1,5,0,0,0,1200,6.5,0,0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9178,69,37 0242K,117002800,4,85,43280,UP RR,S280-FOOTHILL OFF,04-SCL-280-11.48-LATS,9999,11480,0,0,0,0,5,3,1,1,11,1967,200,2600,1998,5,85,0,0,0,1111,5,N,0,0,A,12,205,0,3,0,98,256,622,0,0,98,104,9999,R0732,R082,46,4,7,7,N,N,1,752,1,417,7,6,9,5,N,8,0,0,202,24,N  N  N,0,0,0,0,0,0,0,0,L,1,0,1,0,0,1,0,2,1,0,Y,N,0,2015,0,NN1180212   030719BK* 118280100512   1 0944,7956,C,0.65,1.3,3894,RED HILL-ETIWANDA AVENUE*,RHE(7.00),7,10859.3,Y,19,0.88,1.22,1.45,1,0,1.17,0,0,0,0,1.17,0.79,1.09,1.3

286,37 0229G,SOUTHEAST CONNECTOR OC,4,SCL,85,R18.35,04-SCL-085-R18.35-CPO,37.3317,-122.0533,1971,42.7,N85-N280 CONNECTOR,S85-S280 CONNECTOR,13,6,HS 20+Mod,0,0,12.2,6.27,1,0,1,North,505,5,Prestressed concrete,5,Box Beam or Girders - Multiple,4322,0,0,0,0,2,0,0,0,1300,6.5,0,0,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9163,69,37 0229G,137000850,4,85,17610,S85-S280 CONNECTOR RAMP,N85-N280 CONNECTOR,04-SCL-085-R18.35-CPO,9999,18350,1,8501,0,0,2,3,1,1,14,1971,203,5100,1998,5,122,0,0,0,1111,5,N,0,0,A,11,505,0,1,0,122,424,427,0,0,122,128,9999,H0627,H016,6,6,8,7,N,N,1,999,1,326,7,9,3,5,N,5,0,0,702,24,N  N  N,0,0,0,0,0,0,0,0,N,1,0,0,0,0,1,100,2,0,0,Y,N,0,2015,0,NN          030719BA                 2 0945,7933,CD,0.65,1.4,4097,RED HILL-ETIWANDA AVENUE*,RHE(7.00),7,800.3,N,41,0.9,1.1,1.6,1,0,0,0,0,0,0,1,0.64,0.79,1.14

287,37 0232,NORTH CONNECTOR UC,4,SCL,85,R18.53,04-SCL-085-R18.53-SUNV,37.3333,-122.0567,1967,46.9,STATE ROUTE 85,N85-N280 CONNECTOR,35,4,H 20,0,0,33.5,4.9,3,0,2,East,205,2,Concrete continuous,5,Box Beam or Girders - Multiple,4325,1971,0,0,1,3,0,35,0,1200,6.5,0,0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9166,69,37 0232,131000850,4,85,77000,N85-N280 CONNECTOR RAMP,STATE ROUTE 85,04-SCL-085-R18.53-SUNV,9999,18530,1,8501,0,0,3,3,1,1,14,1967,602,86600,1997,5,343,2,35,1,1111,5,N,0,0,A,11,205,0,3,0,176,213,469,0,0,343,347,9999,H0490,H030,15,7,7,7,N,N,1,734,1,435,7,9,5,5,N,8,0,0,702,24,N  N  N,0,0,0,0,0,0,0,0,N,2,0,0,0,1971,1,100,2,0,0,Y,N,102600,2015,0,NN          030719BZ                 0 0867,7936,CD,0.65,1.4,4100,RED HILL-ETIWANDA AVENUE*,RHE(7.00),7,1593.2,N,19,0.42,0.5,0.74,0.905,0,1.17,0,0,0,0,1.17,0.32,0.38,0.56

284,37 0238L,EL MONTE ROAD UC,4,SCL,280,15.05,04-SCL-280-15.05-LAH,37.3611,-122.1206,1967,50,SB INTERSTATE 280,EL MONTE ROAD,30,5,HS 20,0,0,29.3,5.41,2,2,1,North,205,2,Concrete continuous,5,Box Beam or Girders - Multiple,4333,0,0,0,1,0,0,20,0,200,6.5,0,0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9174,69,37 0238L,111002800,4,85,43294,EL MONTE ROAD,SB INTERSTATE 280,04-SCL-280-15.05-LAH,9999,15050,1,28001,0,0,0,3,1,1,11,1967,606,47400,1997,5,203,2,20,0,1110,5,N,0,0,A,11,205,0,2,0,201,248,500,0,0,294,334,9999,H0541,H020,17,6,6,6,N,N,1,716,1,417,6,7,4,5,N,7,0,0,202,24,N  N  N,0,0,0,0,0,0,0,0,L,1,0,1,0,0,1,100,2,1,0,Y,N,188700,2015,0,NN          030719BZ                 0 0960,7977,CD,0.75,1.4,3890,WHITTIER-ELSINORE,WEE(7.50),7.5,4442.7,N,19,0.42,0.5,0.74,0.969,0,1.33,0,0,0,0,1.33,0.39,0.46,0.68

285,37 0402,LLAGAS CREEK,4,SCL,152,11.16,04-SCL-152-11.16,37.0031,-121.5375,1985,90.8,STATE ROUTE 152,LLAGAS CREEK,12.2,6,HS 20+Mod,0,0,12.2,0,7,0,2,East,201,2,Concrete continuous,1,Slab,4506,0,0,0,0,16,0,27,0,5400,7.5,0,0,0.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9340,69,37 0402,131001520,4,85,0,LLAGAS CREEK,STATE ROUTE 152,04-SCL-152-11.16,9999,11160,1,15201,0,0,16,3,1,1,2,1985,200,22550,2001,6,122,0,27,0,1111,5,0,0,0,A,15,201,0,7,0,122,140,908,0,0,122,133,9999,N0000,N999,0,7,7,7,9,N,1,540,1,324,7,5,N,5,9,8,0,0,1002,24,N  N  N,0,0,0,0,0,0,0,0,N,2,0,1,0,0,1,600,25,0,0,Y,5,44900,2019,0,NN          030719BZ                 0 0840,8086,D,0.75,1.5,3583,WHITTIER-ELSINORE,WEE(7.50),7.5,4038.4,Y,23,0.91,1.05,1.38,0.944,0,1.06,0,0,0,0,1.06,0.6,0.7,0.92

282,37 0545S,STEVENS CREEK BLVD ON-RAMP SEPARATION,4,SCL,85,R18.4,04-SCL-085-R18.4-SUNV,37.3325,-122.0533,1993,87.8,NB RTE 85 ON-RAMP,INTERSTATE 280,9,6,HS 20+Mod,0,0,8.2,6.09,2,0,1,North,605,6,Prestressed concrete continuous,5,Box Beam or Girders - Multiple,4646,0,0,0,0,3,0,99,0,1300,6.5,0,0,0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9467,69,37 0545S,131000850,4,85,77000,STATE ROUTE 280,STEVENS CRK-N85 ON,04-SCL-085-R18.40-SUNV,9999,18400,1,8501,0,0,3,3,1,1,14,1993,108,0,1998,6,82,0,99,0,1111,4,N,0,0,A,11,605,0,2,0,82,436,878,0,0,82,96,9999,H0609,H028,45,7,8,7,N,N,1,535,1,326,7,6,3,5,N,8,0,0,702,24,N  N  N,0,0,0,0,0,0,0,0,R,1,0,0,0,0,1,100,0,0,0,Y,N,0,2015,0,NN          030719BA                 2 0960,7952,CD,0.65,1.4,4178,RED HILL-ETIWANDA AVENUE*,RHE(7.00),7,11858.7,Y,21,0.88,1.22,1.45,1,0,0,0,0,0,1.33,1.33,0.84,1.16,1.38

283,37 0547L,BERNAL ROAD UC,4,SCL,85,0.2,04-SCL-085-.2-SJS,37.2411,-121.7725,1994,53.4,SB STATE ROUTE 85,BERNAL ROAD,18.4,6,HS 20+Mod,0,0,18.4,5.74,2,0,1,North,605,6,Prestressed concrete continuous,5,Box Beam or Girders - Multiple,4647,0,0,0,1,8,0,7,0,3800,6.5,0,0,0.6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9468,69,37 0547L,131000850,4,85,68000,BERNAL ROAD,SB STATE ROUTE 85,04-SCL-085-.20-SJS,9999,200,1,8501,0,0,8,3,1,1,12,1994,206,20650,1997,6,134,0,7,0,1111,5,N,0,0,A,11,605,0,2,2,134,268,533,0,0,134,145,9999,H0541,H025,20,7,8,7,N,N,1,535,1,326,7,9,4,5,N,8,0,0,601,24,N  N  N,0,0,0,0,0,0,0,0,L,1,0,0,0,0,1,100,5,0,0,Y,N,40000,2014,0,NN          030719BZ                 0 0901,7386,D,0.65,1.5,4008,NEWPORT-INGLEWOOD-ROSE CANYON/E,NIE(7.00),7,4770.4,Y,21,0.88,1.22,1.45,0.996,0,0,0,0,0,1.33,1.33,0.78,1.08,1.28

280,37 0230,SOUTH CONNECTOR UC,4,SCL,85,R18.35,04-SCL-085-R18.35-SUNV,37.3311,-122.0542,1971,36.1,STATE ROUTE 85,S85-S280 CONNECTOR,34.7,6,HS 20+Mod,0,0,34.1,4.72,1,0,2,East,505,5,Prestressed concrete,5,Box Beam or Girders - Multiple,4323,0,0,0,0,2,0,35,0,1300,6.5,0,0,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9164,69,37 0230,131000850,4,85,77000,S85-S280 CONNECTOR RAMP,STATE ROUTE 85,04-SCL-085-R18.35-SUNV,9999,18350,1,8501,0,0,2,3,1,1,14,1971,603,86600,1997,5,347,2,35,1,1000,5,N,0,0,A,11,505,0,1,0,172,347,360,0,0,342,357,9999,H0472,H015,6,7,8,7,N,N,1,798,1,326,7,9,3,5,N,8,0,0,702,24,N  N  N,0,0,0,0,0,0,0,0,N,2,0,0,0,0,1,100,2,0,0,Y,N,102600,2015,0,NN          030719BA                 2 0855,7934,CD,0.65,1.4,4098,RED HILL-ETIWANDA AVENUE*,RHE(7.00),7,5569.7,N,41,0.9,1.1,1.6,0.905,0,0,0,0,0,0,1,0.58,0.71,1.03

281,37 0231F,S85-S280 CONNECTOR SEPARATION,4,SCL,85,R18.6,04-SCL-085-R18.6-CPO,37.3331,-122.0583,1967,29.7,S85-S280 CONNECTOR,N85-N280 CONNECTOR,12,4,H 20,0,0,11.3,5.13,1,0,1,North,105,1,Concrete,5,Box Beam or Girders - Multiple,4324,0,0,0,0,5,0,6,0,1200,6.5,0,0,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9165,69,37 0231F,137000850,4,85,17610,N85-N280 CONNECTOR RAMP,S85-S280 CONNECTOR,04-SCL-085-R18.60-CPO,9999,18600,1,8501,0,0,5,3,1,1,14,1967,202,20000,1998,5,113,0,6,0,1110,5,N,0,0,A,11,105,0,1,0,113,293,299,0,0,113,119,9999,H0513,H032,14,7,5,7,N,N,1,780,1,471,5,9,5,5,N,7,0,0,702,24,N  N  N,0,0,0,0,0,0,0,0,N,1,0,0,0,0,1,0,2,0,0,Y,N,0,2015,0,NN          030719BZ                 0 0825,7935,CD,0.65,1.4,4099,RED HILL-ETIWANDA AVENUE*,RHE(7.00),7,5569.7,N,41,0.9,1.1,1.6,0.997,0,0,0,0,0,0,1,0.64,0.78,1.14

261,37 0407,LOS GATOS CREEK,4,SCL,82,R8.21,04-SCL-082-R8.21-SJS,37.3253,-121.9008,1965,15.5,STATE ROUTE 82,LOS GATOS CREEK,36,0,,3.1,3,33.8,0,2,2,2,East,119,1,Concrete,19,Culvert,4513,0,0,0,0,2,0,99,0,6600,6.5,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9347,69,37 0407,131000820,4,85,68000,LOS GATOS CREEK,STATE ROUTE 82,04-SCL-082-R8.21-SJS,9999,8210,0,0,0,0,2,3,1,1,16,1965,800,16700,2001,0,360,2,99,0,0,5,0,0,0,A,55,119,0,2,0,999,70,155,31,30,360,0,9999,N0000,N000,0,N,N,N,6,7,1,535,1,326,7,9,N,5,8,7,0,0,1002,24,N  N  N,0,0,0,0,0,0,0,0,N,2,0,0,0,0,1,600,3,0,0,Y,8,38200,2010,0,NN          030719BZ                 0 0954,7326,D,0.65,1.5,4159,NEWPORT-INGLEWOOD-ROSE CANYON/E,NIE(7.00),7,5011.1,N,1,0.46,0.56,0.83,1,0,0,0,0,0,0,1,0.31,0.37,0.55

